GEOID,geometry,NAME,variable,value,moe,Year,short_label,SE,CoV
53033011800,"list(list(c(-122.278305, -122.272717, -122.269992, -122.266403, -122.264353, -122.254699, -122.253544, -122.251192, -122.246099, -122.240322, -122.250515, -122.25234, -122.25468, -122.260705, -122.264249, -122.267404, -122.270023, -122.270882, -122.271506, -122.276405, -122.276943, -122.278083, -122.278305, 47.531541, 47.531563, 47.531668, 47.531669, 47.531643, 47.532185, 47.529103, 47.525962, 47.522571, 47.519865, 47.513251, 47.512093, 47.513343, 47.513308, 47.513317, 47.515393, 47.517149, 47.518051, 
47.519046, 47.52331, 47.526117, 47.528902, 47.531541)))","Census Tract 118, King County, Washington",B25064_001,1231,176,2019,Median Gross Rent,107.00040241647142,0.0869215291766624
53033020200,"list(list(c(-122.377334, -122.372084, -122.36289, -122.361326, -122.356209, -122.35149, -122.351275, -122.351257, -122.351227, -122.354378, -122.356085, -122.35851, -122.361214, -122.366609, -122.366973, -122.370068, -122.372172, -122.375408, -122.377226, -122.377334, 47.777848, 47.777801, 47.777747, 47.777764, 47.777766, 47.777781, 47.77049, 47.768673, 47.763223, 47.764548, 47.764269, 47.765007, 47.765063, 47.765119, 47.765156, 47.765875, 47.767769, 47.768902, 47.770252, 47.777848)))","Census Tract 202, King County, Washington",B25064_001,1519,360,2019,Median Gross Rent,218.86445948823697,0.14408456845835219
53033003800,"list(list(c(-122.300759, -122.295887, -122.29048, -122.290275, -122.29628, -122.296433, -122.300653, -122.300665, -122.300759, 47.683046, 47.683046, 47.683046, 47.675782, 47.675776, 47.675776, 47.675772, 47.679407, 47.683046)))","Census Tract 38, King County, Washington",B25064_001,1850,119,2019,Median Gross Rent,72.34686299750055,0.03910641243108138
53033012000,"list(list(c(-122.391166, -122.390204, -122.389278, -122.38515, -122.384793, -122.379448, -122.379526, -122.376887, -122.3714, -122.370984, -122.370877, -122.3815, -122.387792, -122.388166, -122.390491, -122.391452, -122.391166, 47.51755, 47.518643, 47.517454, 47.517465, 47.51656, 47.51655, 47.517482, 47.517486, 47.517424, 47.512047, 47.508199, 47.508236, 47.508291, 47.510083, 47.512118, 47.514983, 47.51755)))","Census Tract 120, King County, Washington",B25064_001,1741,120,2019,Median Gross Rent,72.95481982941233,0.041903974629185714
53033032323,"list(list(c(-122.131931, -122.123333, -122.110871, -122.099926, -122.09299, -122.092722, -122.093049, -122.093197, -122.092905, -122.095819, -122.1016, -122.118434, -122.125733, -122.126449, -122.127067, -122.132154, -122.131931, 47.703992, 47.703904, 47.703811, 47.70372, 47.703073, 47.701019, 47.699584, 47.699012, 47.692821, 47.693836, 47.692874, 47.692912, 47.693354, 47.694427, 47.69708, 47.697951, 47.703992)))","Census Tract 323.23, King County, Washington",B25064_001,2619,155,2019,Median Gross Rent,94.23330894632426,0.035980644882139846
53033021000,"list(list(c(-122.345602, -122.340082, -122.337397, -122.331253, -122.328864, -122.323924, -122.323703, -122.323589, -122.324734, -122.335926, -122.336983, -122.345211, -122.345452, -122.345602, 47.74869, 47.74871, 47.748714, 47.749155, 47.748572, 47.748592, 47.741313, 47.734052, 47.734061, 47.734134, 47.734133, 47.734127, 47.741418, 47.74869)))","Census Tract 210, King County, Washington",B25064_001,1752,70,2019,Median Gross Rent,42.556978233823855,0.02429051269053873
53033032214,"list(list(c(-122.035478, -122.035479, -122.013867, -122.002637, -122.002636, -122.00378, -122.004702, -122.005975, -122.007278, -122.007825, -122.007874, -122.008691, -122.008692, -122.00872, -122.014066, -122.035455, -122.035448, -122.035458, -122.035514, -122.035478, 47.605487, 47.616536, 47.616726, 47.616378, 47.615943, 47.612444, 47.609837, 47.609314, 47.60524, 47.601505, 47.600186, 47.598089, 47.596982, 47.587924, 47.588019, 47.588268, 47.588478, 47.59174, 47.601784, 47.605487)))","Census Tract 322.14, King County, Washington",B25064_001,3083,200,2019,Median Gross Rent,121.59136638235388,0.03943930145389357
53033000800,"list(list(c(-122.291504, -122.291328, -122.290785, -122.286291, -122.284994, -122.282491, -122.281843, -122.278314, -122.280939, -122.290876, -122.290764, -122.290652, -122.29147, -122.291504, 47.715504, 47.717808, 47.719252, 47.719214, 47.719203, 47.714968, 47.712417, 47.705077, 47.704663, 47.704783, 47.70837, 47.711958, 47.714272, 47.715504)))","Census Tract 8, King County, Washington",B25064_001,1887,196,2019,Median Gross Rent,119.1595390547068,0.06314760946195379
53033032800,"list(list(c(-121.844526, -121.843447, -121.840338, -121.835382, -121.833195, -121.829618, -121.823753, -121.82275, -121.814594, -121.812066, -121.81114, -121.807507, -121.804271, -121.799748, -121.797491, -121.795923, -121.795666, -121.794706, -121.794758, -121.793784, -121.793864, -121.791784, -121.792872, -121.792672, -121.788264, -121.788264, -121.789617, -121.792913, -121.796073, -121.799857, -121.802937, -121.805152, -121.805835, -121.802849, -121.803797, -121.805228, -121.807174, -121.809993, 
-121.813491, -121.816438, -121.818335, -121.821066, -121.824692, -121.827311, -121.826046, -121.826824, -121.82749, -121.82939, -121.828796, -121.826761, -121.829142, -121.830095, -121.830763, -121.83001, -121.830367, -121.826679, -121.822987, -121.821681, -121.819053, -121.815115, -121.812752, -121.813111, -121.813933, -121.81276, -121.812836, -121.811021, -121.807598, -121.808061, -121.812354, -121.809502, -121.804931, -121.805069, -121.802399, -121.800381, -121.797286, -121.796979, -121.791963, 
-121.791637, -121.791002, -121.788804, -121.788689, -121.785541, -121.783269, -121.780745, -121.779127, -121.775619, -121.773482, -121.770426, -121.76715, -121.763051, -121.758453, -121.756292, -121.75529, -121.753594, -121.752551, -121.747209, -121.747466, -121.746481, -121.739733, -121.737911, -121.733119, -121.731234, -121.726496, -121.724488, -121.722293, -121.722026, -121.719497, -121.71538, -121.716077, -121.713312, -121.712784, -121.710716, -121.710227, -121.70764, -121.708816, -121.70952, 
-121.710048, -121.711556, -121.713052, -121.7174, -121.719904, -121.718392, -121.718278, -121.716986, -121.714146, -121.711461, -121.70929, -121.70259, -121.697693, -121.69542, -121.691362, -121.687765, -121.683105, -121.67708, -121.671139, -121.670682, -121.66608, -121.667061, -121.666806, -121.645715, -121.584541, -121.58446, -121.540491, -121.499864, -121.484566, -121.455545, -121.455535, -121.195672, -121.195626, -121.119179, -121.118698, -121.119483, -121.11428, -121.11391, -121.109215, -121.107703, 
-121.110505, -121.110858, -121.109409, -121.10646, -121.100961, -121.099185, -121.094018, -121.092908, -121.092642, -121.089709, -121.086331, -121.082819, -121.081632, -121.078995, -121.080769, -121.08185, -121.084945, -121.08478, -121.087367, -121.086312, -121.083632, -121.078259, -121.073123, -121.069642, -121.066005, -121.065945, -121.067117, -121.068958, -121.074993, -121.077076, -121.079371, -121.084425, -121.088296, -121.090288, -121.09143, -121.091064, -121.094118, -121.099259, -121.105513, 
-121.109172, -121.112618, -121.114119, -121.118953, -121.121584, -121.122742, -121.123679, -121.126502, -121.126574, -121.128824, -121.12929, -121.127403, -121.125536, -121.123518, -121.123179, -121.124815, -121.124681, -121.125635, -121.128569, -121.131884, -121.130995, -121.131593, -121.13273, -121.132523, -121.133697, -121.131324, -121.128686, -121.126593, -121.1268, -121.127837, -121.126773, -121.124607, -121.120136, -121.118762, -121.117507, -121.11602, -121.113704, -121.113123, -121.113738, 
-121.119931, -121.120104, -121.11564, -121.113196, -121.111381, -121.111102, -121.113569, -121.11582, -121.116882, -121.118534, -121.119265, -121.120127, -121.123338, -121.12614, -121.1297, -121.134308, -121.137205, -121.138977, -121.141076, -121.141631, -121.143962, -121.145525, -121.148333, -121.151013, -121.154732, -121.155735, -121.160581, -121.163919, -121.167132, -121.168485, -121.17225, -121.170755, -121.171777, -121.172985, -121.172158, -121.169904, -121.170839, -121.172395, -121.175101, 
-121.176944, -121.176577, -121.180142, -121.182204, -121.184224, -121.186064, -121.188306, -121.194603, -121.198361, -121.204178, -121.208629, -121.209952, -121.212947, -121.214654, -121.217039, -121.221339, -121.224622, -121.2289, -121.230104, -121.23191, -121.23306, -121.23212, -121.2325, -121.233943, -121.23419, -121.233362, -121.235565, -121.234329, -121.235394, -121.240651, -121.243338, -121.243038, -121.245786, -121.249394, -121.249785, -121.251439, -121.255214, -121.257722, -121.259093, -121.265663, 
-121.271138, -121.274774, -121.278069, -121.282248, -121.284339, -121.287837, -121.290106, -121.293487, -121.293829, -121.297741, -121.309609, -121.312564, -121.314484, -121.316557, -121.320002, -121.319626, -121.322666, -121.322393, -121.324622, -121.326873, -121.330669, -121.331844, -121.334913, -121.341602, -121.345064, -121.345378, -121.34932, -121.354035, -121.359315, -121.360542, -121.36338, -121.364456, -121.366437, -121.369644, -121.37398, -121.377736, -121.379735, -121.383265, -121.387678, 
-121.389794, -121.396502, -121.397801, -121.404128, -121.405248, -121.412067, -121.415334, -121.417743, -121.426743, -121.431484, -121.432803, -121.435433, -121.438264, -121.442607, -121.446139, -121.446844, -121.446256, -121.452546, -121.453715, -121.455606, -121.457268, -121.455708, -121.455364, -121.454085, -121.455767, -121.456604, -121.461245, -121.463655, -121.467015, -121.468973, -121.471296, -121.472515, -121.47524, -121.479142, -121.482453, -121.484877, -121.485398, -121.484868, -121.486678, 
-121.491789, -121.494698, -121.494696, -121.496656, -121.498521, -121.500588, -121.502821, -121.504878, -121.506624, -121.510481, -121.512782, -121.515745, -121.519779, -121.521769, -121.525516, -121.526396, -121.527972, -121.532688, -121.534903, -121.540331, -121.542711, -121.543477, -121.54808, -121.548364, -121.549815, -121.553435, -121.55701, -121.558591, -121.562249, -121.564305, -121.564401, -121.566947, -121.571621, -121.574444, -121.577428, -121.579439, -121.579197, -121.580227, -121.582937, 
-121.585686, -121.587556, -121.587405, -121.592884, -121.598217, -121.599176, -121.598652, -121.599935, -121.602727, -121.606523, -121.607273, -121.606118, -121.606325, -121.609115, -121.614311, -121.621556, -121.62225, -121.617895, -121.618379, -121.624272, -121.626393, -121.625095, -121.62592, -121.629093, -121.630851, -121.632493, -121.635112, -121.639983, -121.646303, -121.646102, -121.647879, -121.64672, -121.651238, -121.656525, -121.661692, -121.663749, -121.662771, -121.661019, -121.661357, 
-121.666908, -121.670544, -121.671977, -121.674062, -121.676907, -121.67912, -121.679992, -121.681798, -121.68418, -121.686267, -121.689354, -121.690847, -121.692365, -121.694167, -121.702801, -121.705261, -121.710083, -121.714515, -121.716253, -121.718615, -121.723894, -121.728558, -121.729797, -121.731103, -121.733943, -121.735513, -121.739652, -121.742097, -121.745033, -121.746808, -121.750594, -121.750153, -121.752533, -121.756875, -121.758668, -121.761452, -121.763901, -121.765274, -121.764292, 
-121.762166, -121.763886, -121.763881, -121.761958, -121.765576, -121.764957, -121.773465, -121.77642, -121.77659, -121.776949, -121.78176, -121.783564, -121.784126, -121.786072, -121.79213, -121.799158, -121.803205, -121.805379, -121.806631, -121.812851, -121.815732, -121.819961, -121.822885, -121.824179, -121.827733, -121.827367, -121.828035, -121.832361, -121.838825, -121.841429, -121.843005, -121.844078, -121.844526, 47.550399, 47.551593, 47.553065, 47.554148, 47.554405, 47.556204, 47.557062, 
47.556484, 47.556887, 47.557823, 47.559145, 47.559377, 47.560675, 47.561699, 47.563124, 47.567813, 47.571248, 47.573073, 47.575881, 47.577752, 47.580468, 47.58352, 47.587752, 47.589396, 47.60036, 47.601192, 47.602896, 47.603496, 47.603212, 47.603632, 47.60438, 47.606293, 47.608352, 47.613582, 47.614864, 47.617193, 47.61834, 47.61912, 47.61886, 47.620263, 47.621861, 47.622337, 47.623628, 47.626474, 47.629715, 47.630457, 47.633153, 47.636126, 47.637818, 47.639304, 47.63902, 47.641446, 47.647099, 47.649409, 
47.65154, 47.655206, 47.656317, 47.658054, 47.657848, 47.659934, 47.662805, 47.666828, 47.669545, 47.670964, 47.672407, 47.671736, 47.673969, 47.674928, 47.677202, 47.679702, 47.681469, 47.682944, 47.683152, 47.686299, 47.686259, 47.687638, 47.690695, 47.693596, 47.694612, 47.695228, 47.695906, 47.698007, 47.698064, 47.699112, 47.698402, 47.697911, 47.700043, 47.700708, 47.700453, 47.69869, 47.699583, 47.698476, 47.699337, 47.698788, 47.696593, 47.696369, 47.694037, 47.692682, 47.692398, 47.691799, 
47.69176, 47.692332, 47.692664, 47.691428, 47.6912, 47.688677, 47.688422, 47.688926, 47.689522, 47.692262, 47.695655, 47.700217, 47.70258, 47.706445, 47.710045, 47.715441, 47.717481, 47.718804, 47.721515, 47.723276, 47.726038, 47.730343, 47.732403, 47.733688, 47.737822, 47.739241, 47.739668, 47.743682, 47.74535, 47.746564, 47.74788, 47.748111, 47.747912, 47.74915, 47.749402, 47.749993, 47.766803, 47.775397, 47.777211, 47.777099, 47.777054, 47.777055, 47.777848, 47.777828, 47.777997, 47.778426, 47.780576, 
47.779144, 47.780102, 47.779933, 47.778013, 47.775839, 47.771689, 47.770248, 47.76676, 47.766683, 47.761597, 47.758417, 47.757204, 47.756806, 47.757315, 47.758992, 47.758184, 47.755806, 47.753091, 47.746098, 47.744286, 47.743402, 47.742566, 47.73919, 47.737028, 47.734154, 47.732297, 47.72991, 47.728497, 47.727536, 47.722741, 47.72001, 47.719159, 47.717651, 47.713603, 47.709279, 47.706272, 47.706245, 47.703783, 47.703658, 47.701964, 47.702227, 47.703141, 47.702834, 47.70132, 47.698749, 47.695402, 
47.692654, 47.688815, 47.688828, 47.686628, 47.686992, 47.685315, 47.685213, 47.683906, 47.680208, 47.678306, 47.677372, 47.676181, 47.673255, 47.671205, 47.666733, 47.664591, 47.663326, 47.661335, 47.659203, 47.657159, 47.655702, 47.655664, 47.654242, 47.650972, 47.649802, 47.648235, 47.645605, 47.644472, 47.639834, 47.638439, 47.634057, 47.632425, 47.631426, 47.627334, 47.627382, 47.626971, 47.624834, 47.624131, 47.621555, 47.618782, 47.618, 47.615746, 47.61159, 47.604197, 47.603477, 47.601621, 
47.599781, 47.597288, 47.597874, 47.597306, 47.59567, 47.591872, 47.591318, 47.59215, 47.592433, 47.593314, 47.595408, 47.595724, 47.595439, 47.593962, 47.592122, 47.592236, 47.593252, 47.593652, 47.595387, 47.595068, 47.593801, 47.592747, 47.592605, 47.591628, 47.590532, 47.590054, 47.586006, 47.584088, 47.583384, 47.580711, 47.579197, 47.575986, 47.573694, 47.572371, 47.569742, 47.566932, 47.564924, 47.565184, 47.566746, 47.567231, 47.568731, 47.566149, 47.566443, 47.566325, 47.565974, 47.567193, 
47.568821, 47.568831, 47.569752, 47.567815, 47.567232, 47.565603, 47.563142, 47.56245, 47.560442, 47.558703, 47.557141, 47.556348, 47.552058, 47.550567, 47.548118, 47.546656, 47.544649, 47.543922, 47.543041, 47.540385, 47.538393, 47.541589, 47.54285, 47.543636, 47.542793, 47.544546, 47.54364, 47.544176, 47.543844, 47.544309, 47.545281, 47.544866, 47.543093, 47.543051, 47.540908, 47.538848, 47.538043, 47.536311, 47.533589, 47.531887, 47.531497, 47.52845, 47.527106, 47.525566, 47.523829, 47.52198, 
47.518735, 47.516418, 47.515946, 47.516607, 47.515387, 47.513811, 47.510788, 47.509897, 47.507794, 47.508398, 47.508293, 47.507303, 47.506592, 47.505042, 47.504481, 47.501746, 47.500553, 47.497884, 47.497012, 47.494304, 47.488733, 47.487661, 47.48726, 47.486678, 47.485416, 47.484799, 47.487074, 47.487585, 47.48732, 47.488836, 47.490779, 47.490793, 47.492175, 47.492281, 47.493565, 47.495709, 47.496983, 47.498977, 47.503281, 47.505251, 47.506697, 47.508937, 47.51092, 47.514027, 47.515206, 47.516129, 
47.517811, 47.518651, 47.519711, 47.518834, 47.519048, 47.522434, 47.523112, 47.522673, 47.524491, 47.525106, 47.526377, 47.527405, 47.531411, 47.531558, 47.530106, 47.530947, 47.533125, 47.532417, 47.533793, 47.533994, 47.536014, 47.53664, 47.535259, 47.535732, 47.537101, 47.541349, 47.540625, 47.542991, 47.543598, 47.546203, 47.546853, 47.546188, 47.546934, 47.547223, 47.54606, 47.54415, 47.543205, 47.541048, 47.540435, 47.540314, 47.538426, 47.538361, 47.540013, 47.53916, 47.53749, 47.536332, 
47.535973, 47.536867, 47.536527, 47.53363, 47.531121, 47.529462, 47.528986, 47.529968, 47.5289, 47.526074, 47.526765, 47.525027, 47.524033, 47.520826, 47.518029, 47.517349, 47.517532, 47.515586, 47.514077, 47.512686, 47.511594, 47.50873, 47.508371, 47.507375, 47.50621, 47.504015, 47.504512, 47.503098, 47.500827, 47.499721, 47.499898, 47.498963, 47.496247, 47.495412, 47.495276, 47.494527, 47.491448, 47.488931, 47.486597, 47.483823, 47.482143, 47.480503, 47.478478, 47.476598, 47.475917, 47.474989, 
47.473558, 47.472942, 47.471204, 47.470132, 47.469591, 47.469921, 47.472084, 47.473169, 47.473241, 47.471905, 47.476164, 47.479186, 47.4801, 47.479682, 47.477212, 47.478697, 47.477629, 47.477762, 47.480437, 47.480366, 47.478096, 47.478656, 47.481313, 47.48238, 47.482364, 47.481915, 47.479022, 47.476677, 47.475947, 47.476417, 47.47995, 47.481837, 47.483525, 47.484651, 47.487256, 47.488926, 47.491052, 47.494172, 47.496614, 47.49826, 47.50278, 47.503983, 47.50559, 47.512698, 47.514752, 47.517639, 47.519255, 
47.52035, 47.521371, 47.522295, 47.524581, 47.524887, 47.52523, 47.526254, 47.524166, 47.526282, 47.528793, 47.529461, 47.526693, 47.526368, 47.5268, 47.528873, 47.53152, 47.53366, 47.537617, 47.538451, 47.538816, 47.542219, 47.542872, 47.546925, 47.550061, 47.550399)))","Census Tract 328, King County, Washington",B25064_001,1174,252,2019,Median Gross Rent,153.20512164176588,0.13049840003557572
53033010500,"list(list(c(-122.39776, -122.397647, -122.394948, -122.394869, -122.392161, -122.392145, -122.389483, -122.386777, -122.381455, -122.379287, -122.376191, -122.376248, -122.376278, -122.376309, -122.381653, -122.38704, -122.392409, -122.395048, -122.394983, -122.397802, -122.39776, 47.557496, 47.557495, 47.557564, 47.561171, 47.561148, 47.562958, 47.562947, 47.562906, 47.562872, 47.562871, 47.564075, 47.557431, 47.553779, 47.551959, 47.552034, 47.552109, 47.552181, 47.552204, 47.555662, 47.555685, 
47.557496)))","Census Tract 105, King County, Washington",B25064_001,1758,76,2019,Median Gross Rent,46.204719225294475,0.02628254790972382
53033004500,"list(list(c(-122.329541, -122.328267, -122.328214, -122.323448, -122.321326, -122.318995, -122.317365, -122.317365, -122.317405, -122.321748, -122.328269, -122.328296, -122.329541, 47.667902, 47.667903, 47.67228, 47.672246, 47.672224, 47.672211, 47.672013, 47.668575, 47.664936, 47.664965, 47.665001, 47.666006, 47.667902)))","Census Tract 45, King County, Washington",B25064_001,1911,293,2019,Median Gross Rent,178.13135175014844,0.0932136848509411
53033030902,"list(list(c(-122.262935, -122.258724, -122.257537, -122.250178, -122.250022, -122.247229, -122.247188, -122.246449, -122.239422, -122.239444, -122.236788, -122.236833, -122.230358, -122.23013, -122.230031, -122.229982, -122.229495, -122.238761, -122.240181, -122.245013, -122.262152, -122.263057, -122.262935, 47.26534, 47.264789, 47.266531, 47.266405, 47.272902, 47.272927, 47.279092, 47.279092, 47.279126, 47.275484, 47.275482, 47.271897, 47.271933, 47.268298, 47.26673, 47.265887, 47.257556, 47.257482, 
47.257473, 47.257434, 47.257374, 47.259031, 47.26534)))","Census Tract 309.02, King County, Washington",B25064_001,1213,126,2019,Median Gross Rent,76.60256082088294,0.0631513279644542
53033022901,"list(list(c(-122.132354, -122.128028, -122.124918, -122.123135, -122.114383, -122.114278, -122.110902, -122.1109, -122.110907, -122.110863, -122.112537, -122.134041, -122.132354, 47.632695, 47.635194, 47.637029, 47.638068, 47.645283, 47.64608, 47.646088, 47.640649, 47.636724, 47.63124, 47.631259, 47.631583, 47.632695)))","Census Tract 229.01, King County, Washington",B25064_001,2764,401,2019,Median Gross Rent,243.79068959661953,0.08820213082366843
53033032324,"list(list(c(-122.132154, -122.127067, -122.126449, -122.125733, -122.118434, -122.11792, -122.112185, -122.112187, -122.110029, -122.108953, -122.109971, -122.113964, -122.119171, -122.119169, -122.121601, -122.123573, -122.128382, -122.130108, -122.130121, -122.132024, -122.132154, 47.697951, 47.69708, 47.694427, 47.693354, 47.692912, 47.689305, 47.689297, 47.680727, 47.679679, 47.677456, 47.674869, 47.674855, 47.674852, 47.678467, 47.678478, 47.682693, 47.687555, 47.691066, 47.692182, 47.694881, 
47.697951)))","Census Tract 323.24, King County, Washington",B25064_001,1745,159,2019,Median Gross Rent,96.66513627397133,0.055395493566745745
53033008002,"list(list(c(-122.35327, -122.348748, -122.345215, -122.343496, -122.339594, -122.340454, -122.341345, -122.342174, -122.343474, -122.343664, -122.344774, -122.344937, -122.353093, -122.353917439284, -122.35327, 47.615023, 47.614694, 47.612605, 47.613934, 47.611627, 47.610962, 47.610273, 47.609632, 47.610402, 47.61035, 47.611171, 47.60912, 47.613453, 47.6139508578388, 47.615023)))","Census Tract 80.02, King County, Washington",B25064_001,1642,169,2019,Median Gross Rent,102.74470459308903,0.06257290170102864
53033024901,"list(list(c(-122.174728, -122.171299, -122.169421, -122.166553, -122.163862, -122.158862, -122.158197, -122.156963, -122.154322, -122.148312, -122.144718, -122.144242, -122.141303, -122.142154, -122.142208, -122.142802, -122.143049, -122.149539, -122.149703, -122.149881, -122.151201, -122.153889, -122.157294, -122.156573, -122.158033, -122.159946, -122.161118, -122.165444, -122.166438, -122.17084, -122.174733, -122.174728, 47.56623, 47.56474, 47.568218, 47.567083, 47.571159, 47.571115, 47.571242, 
47.571486, 47.571867, 47.569904, 47.569952, 47.570375, 47.570968, 47.568712, 47.567278, 47.566113, 47.562625, 47.560506, 47.559492, 47.557173, 47.555767, 47.555678, 47.554621, 47.552051, 47.550844, 47.552973, 47.553796, 47.557151, 47.55461, 47.562118, 47.564421, 47.56623)))","Census Tract 249.01, King County, Washington",B25064_001,3501,NA,2019,Median Gross Rent,NA,NA
53033029502,"list(list(c(-122.18679, -122.165441, -122.165419, -122.165424, -122.16543, -122.165478, -122.168676, -122.17371, -122.176121, -122.186762, -122.186776, -122.186771, -122.18679, 47.386925, 47.386921, 47.379675, 47.372424, 47.37044, 47.358022, 47.358706, 47.362188, 47.36315, 47.366976, 47.372444, 47.379668, 47.386925)))","Census Tract 295.02, King County, Washington",B25064_001,2152,98,2019,Median Gross Rent,59.5797695273534,0.027685766508993216
53033025003,"list(list(c(-122.128554, -122.123093, -122.123519, -122.121422, -122.121436, -122.121457, -122.121472, -122.121479, -122.121699, -122.12682, -122.126834, -122.124787, -122.123682, -122.122847, -122.121507, -122.121396, -122.120442, -122.115986, -122.112747, -122.111191, -122.110668, -122.106532, -122.105138, -122.099091, -122.088131, -122.086055, -122.08449, -122.084882, -122.076788, -122.081631, -122.082573, -122.085457, -122.086107, -122.08747, -122.088113, -122.094761, -122.10047, -122.100705, 
-122.101942, -122.115566, -122.115703, -122.119855, -122.125546, -122.129264, -122.128554, 47.548948, 47.554796, 47.556646, 47.55848, 47.561747, 47.562611, 47.563214, 47.563588, 47.566764, 47.567126, 47.567588, 47.567959, 47.568718, 47.569065, 47.569762, 47.572355, 47.572261, 47.570882, 47.570265, 47.570503, 47.570317, 47.568845, 47.568235, 47.564911, 47.558838, 47.557945, 47.557346, 47.557089, 47.553633, 47.553443, 47.551745, 47.553343, 47.551835, 47.551509, 47.548382, 47.548446, 47.548492, 47.548491, 
47.548494, 47.548291, 47.545277, 47.542817, 47.543013, 47.546501, 47.548948)))","Census Tract 250.03, King County, Washington",B25064_001,2229,89,2019,Median Gross Rent,54.10815804014747,0.024274633485934262
53033027702,"list(list(c(-122.526031, -122.523937, -122.517799, -122.516331, -122.520847, -122.52774, -122.526733, -122.523981, -122.522812277631, -122.517622, -122.51786, -122.503239, -122.47699, -122.476326, -122.476524, -122.460504, -122.45174, -122.4511, -122.450535, -122.450084, -122.449594, -122.44921, -122.448974, -122.448133, -122.447775, -122.447636, -122.445581, -122.438969870887, -122.439934, -122.43752, -122.437653, -122.42733, -122.39505, -122.373778433417, -122.374911, -122.378479, -122.391025, 
-122.400365, -122.404384, -122.417957, -122.421259, -122.429584, -122.433334, -122.437813, -122.44492, -122.444552, -122.448395, -122.450913, -122.453995, -122.457497, -122.469704, -122.475688, -122.477114, -122.4745, -122.470697, -122.466673, -122.466272772159, -122.466181, -122.463804, -122.456674, -122.453108, -122.442413, -122.435758, -122.433143, -122.437184, -122.439085, -122.439561, -122.44265, -122.447879, -122.4482999553, -122.453958, -122.460001, -122.464042, -122.465943, -122.464517, -122.460239, 
-122.452158, -122.44883, -122.445027, -122.451445, -122.456436, -122.464992, -122.473269, -122.478302, -122.481587567787, -122.484244, -122.48781, -122.487572, -122.489711, -122.491234, -122.491066, -122.493126, -122.504913, -122.508488, -122.518852, -122.523376, -122.52813, -122.526031, 47.358906, 47.36654, 47.368679, 47.377324, 47.382957, 47.39229, 47.398582, 47.40212, 47.4052021599158, 47.405682, 47.407322, 47.407342, 47.407324, 47.411923, 47.421526, 47.421983, 47.421976, 47.421982, 47.421862, 
47.421491, 47.421177, 47.421057, 47.421029, 47.421009, 47.420911, 47.42082, 47.417531, 47.4176515130791, 47.417007, 47.412627, 47.407425, 47.40213, 47.399277, 47.388792638727, 47.386948, 47.38533, 47.382767, 47.381566, 47.378612, 47.374886, 47.371047, 47.369193, 47.367558, 47.365604, 47.359405, 47.35688, 47.354988, 47.349206, 47.343338, 47.342567, 47.344624, 47.347057, 47.351083, 47.359134, 47.365896, 47.368606, 47.3717704030499, 47.372496, 47.375071, 47.371691, 47.372496, 47.384727, 47.386337, 47.388107, 
47.390681, 47.394543, 47.404196, 47.404518, 47.402105, 47.4021414241631, 47.402631, 47.401622, 47.399209, 47.395187, 47.390681, 47.393417, 47.395187, 47.392451, 47.389394, 47.382957, 47.384888, 47.387302, 47.387107, 47.384245, 47.3819309472926, 47.38006, 47.365091, 47.357202, 47.351727, 47.335171, 47.332428, 47.330254, 47.330681, 47.332723, 47.333321, 47.337627, 47.345543, 47.358906)))","Census Tract 277.02, King County, Washington",B25064_001,1572,926,2019,Median Gross Rent,562.9680263502985,0.35812215416685655
53033029700,"list(list(c(-122.256133, -122.254347, -122.252912, -122.250859, -122.249272, -122.249242, -122.248832, -122.247316, -122.247297, -122.247458, -122.244439, -122.232963, -122.232927, -122.231054, -122.230507, -122.229472, -122.228142, -122.226953, -122.225805, -122.221694, -122.219716, -122.215547, -122.214572, -122.212497, -122.210633, -122.207175, -122.204721, -122.202239, -122.199692, -122.197172, -122.197016, -122.196874, -122.196857, -122.197115, -122.196779, -122.191811, -122.191884, -122.192276, 
-122.195202, -122.199542, -122.203187, -122.204253, -122.204335, -122.205076, -122.205655, -122.205651, -122.20986, -122.209154, -122.208598, -122.208657, -122.209055, -122.20953, -122.21073, -122.212287, -122.212908, -122.215273, -122.218304, -122.229173, -122.232217, -122.238766, -122.243441, -122.249484, -122.249314, -122.249216, -122.255624, -122.256133, 47.363022, 47.364261, 47.366115, 47.365427, 47.367716, 47.36798, 47.370648, 47.372984, 47.375945, 47.381361, 47.381414, 47.38161, 47.379769, 
47.379799, 47.379801, 47.379983, 47.380599, 47.381352, 47.382552, 47.382651, 47.381607, 47.378463, 47.377402, 47.375764, 47.374338, 47.369106, 47.365583, 47.365275, 47.365262, 47.365265, 47.361631, 47.358687, 47.357957, 47.350819, 47.349745, 47.34914, 47.346579, 47.344242, 47.345505, 47.345661, 47.344436, 47.343528, 47.343528, 47.343459, 47.343387, 47.343517, 47.349342, 47.350935, 47.351835, 47.353388, 47.353708, 47.354091, 47.354882, 47.356119, 47.357499, 47.355656, 47.353808, 47.353769, 47.353718, 
47.353652, 47.353651, 47.353653, 47.358082, 47.361066, 47.361507, 47.363022)))","Census Tract 297, King County, Washington",B25064_001,1046,122,2019,Median Gross Rent,74.17073349323587,0.0709089230336863
