"FID_HRA_20","HRA2010v2_","Year","hh_size","tenure","estimate","moe","SE","CoV"
6,"Bellevue-NE",2010,3,"Renter",893.376860119548,0,0,0
6,"Bellevue-NE",2010,4,"Owner",1697.95584324293,0,0,0
6,"Bellevue-NE",2010,4,"Renter",528.650923746411,0,0,0
6,"Bellevue-NE",2010,5,"Owner",574.806398891439,0,0,0
6,"Bellevue-NE",2010,5,"Renter",215.582174081011,0,0,0
6,"Bellevue-NE",2010,6,"Owner",284.229510366041,0,0,0
6,"Bellevue-NE",2010,7,"Owner",143.623015250906,0,0,0
6,"Bellevue-NE",2010,NA,"Owner",14861.3151873579,0,0,0
6,"Bellevue-NE",2014,0,"Total",14956.857160038,674.667046765487,410.168440346815,0.0274234376886818
6,"Bellevue-NE",2014,1,"Owner",1982.09352455113,747.497078699405,454.445955829393,0.229275738102372
6,"Bellevue-NE",2014,1,"Renter",1312.08274698663,609.911669419661,370.799966286395,0.282604101866278
6,"Bellevue-NE",2014,2,"Owner",3947.35612173072,930.94985561154,565.977324886311,0.143381369056248
6,"Bellevue-NE",2014,2,"Renter",1581.92188305383,677.320647102468,411.781714800846,0.26030470860288
6,"Bellevue-NE",2014,3,"Owner",1827.36566587058,751.657804398874,456.975497444096,0.250073373916866
6,"Bellevue-NE",2014,3,"Renter",1133.32344921607,602.489080336643,366.287352542901,0.323197541528207
6,"Bellevue-NE",2014,4,"Owner",1678.85948733748,692.380786730379,420.937629577179,0.25072832643353
6,"Bellevue-NE",2014,4,"Renter",627.579593014738,518.359920483862,315.140455047406,0.50215217090401
6,"Bellevue-NE",2014,5,"Owner",399.409164257236,327.77902921828,199.275500170661,0.498925708280242
6,"Bellevue-NE",2014,5,"Renter",103.37714857982,199.724257170374,121.423726645232,1.17457028282685
6,"Bellevue-NE",2014,6,"Owner",152.054364234848,200.707695878777,122.021614926772,0.802486765446009
6,"Bellevue-NE",2014,6,"Renter",88.6205324126318,225.535543166104,137.115874306765,1.54722467326568
6,"Bellevue-NE",2014,7,"Owner",66.3389096181974,156.965775453131,95.4284155630599,1.43849840330934
6,"Bellevue-NE",2014,7,"Renter",56.4745691740677,154.308396393348,93.8128438086853,1.66115200488794
6,"Bellevue-NE",2014,NA,"Owner",14956.857160038,1959.93322251105,1191.55479271644,0.0796661210284245
6,"Bellevue-NE",2019,0,"Total",16201.7065571817,812.484263342595,493.955358719932,0.0304878598422077
6,"Bellevue-NE",2019,1,"Owner",1835.61690974282,769.973837504833,468.110854904386,0.255015549497182
6,"Bellevue-NE",2019,1,"Renter",1690.02161970341,724.700392287571,440.586554580368,0.260698768254627
6,"Bellevue-NE",2019,2,"Owner",3688.58995680489,948.657312725472,576.742694414511,0.156358581780148
6,"Bellevue-NE",2019,2,"Renter",1898.45922869587,801.396661028383,487.214575143486,0.256636838852828
6,"Bellevue-NE",2019,3,"Owner",1759.22751957565,747.224083516799,454.279986543048,0.258226966943211
6,"Bellevue-NE",2019,3,"Renter",1235.76251867166,738.914239297272,449.227959977665,0.363522888249229
6,"Bellevue-NE",2019,4,"Owner",2024.25568908835,715.611551857976,435.06093194704,0.214923902297627
6,"Bellevue-NE",2019,4,"Renter",789.120306278729,544.500431658279,331.032757405558,0.419495930812649
6,"Bellevue-NE",2019,5,"Owner",544.195201273332,400.965492798799,243.769710707899,0.447945351479609
6,"Bellevue-NE",2019,5,"Renter",216.515241096613,249.638041004952,151.769152534031,0.700962905730544
6,"Bellevue-NE",2019,6,"Owner",210.988890742268,262.417602908608,159.538574502198,0.756146799677152
6,"Bellevue-NE",2019,6,"Renter",83.5184083814738,191.780851708637,116.594479026124,1.39603329715736
6,"Bellevue-NE",2019,7,"Owner",183.396400501317,243.032316102575,147.753156949901,0.805649165120011
6,"Bellevue-NE",2019,7,"Renter",42.038666625299,170.101583406735,103.414419751134,2.45998334516393
6,"Bellevue-NE",2019,NA,"Owner",16201.7065571817,2096.0618705556,1274.31513431404,0.0786531424832638
7,"Bellevue-South",2010,0,"Total",10474.60442258,0,0,0
7,"Bellevue-South",2010,1,"Owner",1172.39380617793,0,0,0
7,"Bellevue-South",2010,1,"Renter",486.558323377669,0,0,0
7,"Bellevue-South",2010,2,"Owner",3173.53995092656,0,0,0
7,"Bellevue-South",2010,2,"Renter",551.534432451269,0,0,0
7,"Bellevue-South",2010,3,"Owner",1686.77213407028,0,0,0
7,"Bellevue-South",2010,3,"Renter",313.542879235365,0,0,0
7,"Bellevue-South",2010,4,"Owner",1853.26578768624,0,0,0
7,"Bellevue-South",2010,4,"Renter",284.555215174509,0,0,0
7,"Bellevue-South",2010,5,"Owner",570.943514848672,0,0,0
7,"Bellevue-South",2010,5,"Renter",126.902355023195,0,0,0
7,"Bellevue-South",2010,6,"Owner",189.245951943029,0,0,0
7,"Bellevue-South",2010,7,"Owner",65.3500716652631,0,0,0
7,"Bellevue-South",2010,NA,"Owner",10474.60442258,0,0,0
7,"Bellevue-South",2014,0,"Total",10455.8344337519,498.790056668473,303.242822641257,0.0290022594143586
7,"Bellevue-South",2014,1,"Owner",1042.06772952592,498.499060877822,303.065909762273,0.290831297405352
7,"Bellevue-South",2014,1,"Renter",402.037700644001,344.757353096811,209.597588167025,0.521338142744529
7,"Bellevue-South",2014,2,"Owner",3264.09883652187,706.895874914189,429.762176604329,0.131663346647392
7,"Bellevue-South",2014,2,"Renter",839.449956723793,488.638682723991,297.071225498418,0.353887951412646
7,"Bellevue-South",2014,3,"Owner",1535.67181121504,593.915280724303,361.074852493136,0.235125011643893
7,"Bellevue-South",2014,3,"Renter",264.011627157963,280.160075328649,170.325231824968,0.64514291911492
7,"Bellevue-South",2014,4,"Owner",1681.40764339359,592.382290052997,360.142860341259,0.214191282974296
7,"Bellevue-South",2014,4,"Renter",398.740232061483,319.262424081803,194.097771893245,0.486777496441132
7,"Bellevue-South",2014,5,"Owner",711.594049643216,420.88714188434,255.881213372403,0.359588747967606
7,"Bellevue-South",2014,5,"Renter",73.5777139594866,148.284725929181,90.1507121968098,1.22524481049314
7,"Bellevue-South",2014,6,"Owner",121.710313455898,180.699331311145,109.857392992499,0.902613672359867
7,"Bellevue-South",2014,6,"Renter",88.7533485002558,163.815152545134,99.5925411604828,1.12212714047849
7,"Bellevue-South",2014,7,"Owner",32.7134707033767,97.0010466565238,58.9724490174259,1.80269619057384
7,"Bellevue-South",2014,7,"Renter",2.46036462287956e-07,98.137840027566,59.6635703138231,242498895.322248
7,"Bellevue-South",2014,NA,"Owner",10455.8344337519,1406.4179119321,855.041378082203,0.0817764840768795
7,"Bellevue-South",2019,0,"Total",10700.2682456047,666.220908598538,405.033552944948,0.0378526541249394
7,"Bellevue-South",2019,1,"Owner",1138.13681177523,497.054911382227,302.187929210124,0.265511075719254
7,"Bellevue-South",2019,1,"Renter",363.506176170796,298.944352165503,181.745261260456,0.499978468522806
7,"Bellevue-South",2019,2,"Owner",3055.69242046424,712.490247516873,433.163313648391,0.141756189447425
7,"Bellevue-South",2019,2,"Renter",541.250777937972,361.01805994927,219.483395989691,0.405511465176766
7,"Bellevue-South",2019,3,"Owner",1824.6241223498,669.000401169248,406.723364442559,0.222908027719578
7,"Bellevue-South",2019,3,"Renter",317.534699812419,296.423581314605,180.212741399968,0.567537158951217
7,"Bellevue-South",2019,4,"Owner",1993.20153995383,619.934803728558,376.893599266658,0.189089558537763
7,"Bellevue-South",2019,4,"Renter",472.681231894948,381.986853939051,232.231517552729,0.491306829809443
7,"Bellevue-South",2019,5,"Owner",564.234228644818,336.015869934823,204.283143757652,0.362053795013998
7,"Bellevue-South",2019,5,"Renter",189.987252132632,245.067089198824,148.990211155156,0.784211622004746
7,"Bellevue-South",2019,6,"Owner",133.1341791291,164.014119380256,99.713504407219,0.748969986967258
7,"Bellevue-South",2019,6,"Renter",37.8655631503016,135.774858528869,82.5452528444796,2.17995576922569
7,"Bellevue-South",2019,7,"Owner",50.0819701907321,108.680992472263,66.0733518724639,1.31930416516823
7,"Bellevue-South",2019,7,"Renter",18.337271997903,122.231923140233,74.3117327508189,4.05249661778027
7,"Bellevue-South",2019,NA,"Owner",10700.2682456047,1452.81762549242,883.250400939953,0.0825446970736233
8,"Bellevue-West",2010,0,"Total",13057.982106115,0,0,0
8,"Bellevue-West",2010,1,"Owner",1764.49349076903,0,0,0
8,"Bellevue-West",2010,1,"Renter",3362.75430335314,0,0,0
8,"Bellevue-West",2010,2,"Owner",2547.93929013107,0,0,0
8,"Bellevue-West",2010,2,"Renter",2070.21532317963,0,0,0
8,"Bellevue-West",2010,3,"Owner",873.726494009833,0,0,0
8,"Bellevue-West",2010,3,"Renter",641.291154798648,0,0,0
8,"Bellevue-West",2010,4,"Owner",871.596039620762,0,0,0
8,"Bellevue-West",2010,4,"Renter",362.765849041696,0,0,0
8,"Bellevue-West",2010,5,"Owner",290.762209663467,0,0,0
8,"Bellevue-West",2010,5,"Renter",128.648359538554,0,0,0
8,"Bellevue-West",2010,6,"Owner",108.539008888352,0,0,0
8,"Bellevue-West",2010,7,"Owner",35.2505831207939,0,0,0
8,"Bellevue-West",2010,NA,"Owner",13057.982106115,0,0,0
8,"Bellevue-West",2014,0,"Total",14359.8372656896,1198.49214211268,728.631485789974,0.0507409291838504
8,"Bellevue-West",2014,1,"Owner",2003.24037597817,800.374608865461,486.593211548467,0.242903057158514
8,"Bellevue-West",2014,1,"Renter",3647.35225214155,1107.62025834129,673.385303222468,0.184623051647147
8,"Bellevue-West",2014,2,"Owner",2462.54355308001,791.01220766455,480.901275775275,0.195286404244015
8,"Bellevue-West",2014,2,"Renter",2689.12772377012,1083.41657919962,658.670511130886,0.244938351313205
8,"Bellevue-West",2014,3,"Owner",692.332720657113,386.870349195597,235.200471857555,0.33972173326478
8,"Bellevue-West",2014,3,"Renter",934.514040196642,638.682707583215,388.291515499123,0.415500997093011
8,"Bellevue-West",2014,4,"Owner",818.487731987988,430.718280261679,261.858121114376,0.319929194880369
8,"Bellevue-West",2014,4,"Renter",463.461800593948,429.536094867973,261.139403427686,0.563453995761946
8,"Bellevue-West",2014,5,"Owner",365.911205591706,312.071397613153,189.725938223171,0.518502673118112
8,"Bellevue-West",2014,5,"Renter",156.731130751705,202.740406432658,123.257415195303,0.786425865774992
8,"Bellevue-West",2014,6,"Owner",100.615379946069,159.768250270396,97.1321992744769,0.96538123025069
8,"Bellevue-West",2014,6,"Renter",15.329798326116,103.069905691682,62.6620533297597,4.08759802293081
8,"Bellevue-West",2014,7,"Owner",10.1817884245441,100.300487973446,60.9783669075409,5.98896425313134
8,"Bellevue-West",2014,7,"Renter",0.00776424395988324,95.6729763236129,58.1650395852734,7491.39773116404
8,"Bellevue-West",2014,NA,"Owner",14359.8372656896,2330.57962150025,1416.89180320542,0.0986704638074725
8,"Bellevue-West",2019,0,"Total",16669.9048938049,1120.5074667227,681.220169602213,0.0408652703144922
8,"Bellevue-West",2019,1,"Owner",1605.15747488675,681.59439914022,414.379971550094,0.25815533867126
8,"Bellevue-West",2019,1,"Renter",4224.74742712484,1120.7176711117,681.347964796607,0.16127543162037
8,"Bellevue-West",2019,2,"Owner",2579.39172774517,774.024203524863,470.573302598006,0.182435764810864
8,"Bellevue-West",2019,2,"Renter",4009.77403900755,1202.77274986586,731.233910518254,0.182362872173027
8,"Bellevue-West",2019,3,"Owner",1153.6710026215,596.450680300351,362.616265987021,0.314315142846656
8,"Bellevue-West",2019,3,"Renter",1027.07967071714,627.745560347534,381.642202115565,0.371579939703306
8,"Bellevue-West",2019,4,"Owner",1005.95622108916,394.643944815176,239.926482422997,0.238505888619315
8,"Bellevue-West",2019,4,"Renter",531.328339584659,410.007620156623,249.266933810104,0.46913916544515
8,"Bellevue-West",2019,5,"Owner",360.849268519063,302.746762506264,184.056962604853,0.510066054339611
8,"Bellevue-West",2019,5,"Renter",24.8333424636696,114.484536903855,69.6016563589535,2.80275023230476
8,"Bellevue-West",2019,6,"Owner",71.1433020072746,155.369370108686,94.4578700274036,1.32771276230256
8,"Bellevue-West",2019,6,"Renter",17.6432997742157,111.279774521353,67.653299173858,3.8345037515447
8,"Bellevue-West",2019,7,"Owner",2.1874821386456,92.9972025886952,56.5382846624801,25.8462840283973
8,"Bellevue-West",2019,7,"Renter",56.1422961252648,152.958680866709,92.992275033128,1.6563675063386
8,"Bellevue-West",2019,NA,"Owner",16669.9048938049,2318.8322443769,1409.74990502624,0.0845685631685967
9,"Black Diamond/Enumclaw/SE County",2010,0,"Total",20064.84312778,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,1,"Owner",2553.84524357308,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,1,"Renter",1341.85516381971,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,2,"Owner",6111.63511055637,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,2,"Renter",1158.73238730361,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,3,"Owner",2835.03605888226,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,3,"Renter",725.54969312074,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,4,"Owner",2553.77066628661,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,4,"Renter",555.982768704074,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,5,"Owner",1038.67862093012,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,5,"Renter",327.987733595719,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,6,"Owner",553.173257979076,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,7,"Owner",308.596423028638,0,0,0
9,"Black Diamond/Enumclaw/SE County",2010,NA,"Owner",20064.84312778,0,0,0
9,"Black Diamond/Enumclaw/SE County",2014,0,"Total",20704.967578826,1342.56059887303,816.218888340417,0.0394214038362043
9,"Black Diamond/Enumclaw/SE County",2014,1,"Owner",2951.99969527105,1221.89273336437,742.858035112216,0.251645701827895
9,"Black Diamond/Enumclaw/SE County",2014,1,"Renter",1880.61303178745,1116.89819460048,679.025887957283,0.36106624620797
9,"Black Diamond/Enumclaw/SE County",2014,2,"Owner",5873.01847809347,1509.83146123474,917.912351892988,0.156293114914729
9,"Black Diamond/Enumclaw/SE County",2014,2,"Renter",1410.57100829064,980.786664407733,596.275953274637,0.422719558086776
9,"Black Diamond/Enumclaw/SE County",2014,3,"Owner",2878.45135033029,1219.40348496597,741.344679542084,0.257549838199287
9,"Black Diamond/Enumclaw/SE County",2014,3,"Renter",680.309591905628,633.873949307376,385.367998052314,0.566459745147577
9,"Black Diamond/Enumclaw/SE County",2014,4,"Owner",2605.06647377608,1096.11659748626,666.391574013655,0.255805976823198
9,"Black Diamond/Enumclaw/SE County",2014,4,"Renter",538.69331563467,603.249384823908,366.749584850267,0.680813320317842
9,"Black Diamond/Enumclaw/SE County",2014,5,"Owner",942.832489151791,674.769546738711,410.230755905807,0.435104603019002
9,"Black Diamond/Enumclaw/SE County",2014,5,"Renter",313.532768876692,440.705405635072,267.92986221629,0.85455138605197
9,"Black Diamond/Enumclaw/SE County",2014,6,"Owner",313.413698071085,381.021489183458,231.644617454279,0.739101765110919
9,"Black Diamond/Enumclaw/SE County",2014,6,"Renter",84.2889540609917,241.662860063818,146.920586795136,1.74305860633677
9,"Black Diamond/Enumclaw/SE County",2014,7,"Owner",144.433457072039,264.612052413848,160.872705071194,1.11381883624758
9,"Black Diamond/Enumclaw/SE County",2014,7,"Renter",87.7432665040978,247.93528144842,150.733948228534,1.71789761464482
9,"Black Diamond/Enumclaw/SE County",2014,NA,"Owner",20704.967578826,3286.18721186599,1997.85996639502,0.0964918181489035
9,"Black Diamond/Enumclaw/SE County",2019,0,"Total",21644.2977847839,1449.33048728212,881.130371441176,0.0407095845844727
9,"Black Diamond/Enumclaw/SE County",2019,1,"Owner",2739.37328211243,1239.69107988837,753.678661478214,0.275128134745121
9,"Black Diamond/Enumclaw/SE County",2019,1,"Renter",1675.64521587775,931.997054840457,566.613976811904,0.338146745768671
9,"Black Diamond/Enumclaw/SE County",2019,2,"Owner",6574.38871530957,1560.32402048415,948.609648249377,0.144288646340667
9,"Black Diamond/Enumclaw/SE County",2019,2,"Renter",1397.71551603297,933.259656038062,567.381583835968,0.405934954093036
9,"Black Diamond/Enumclaw/SE County",2019,3,"Owner",2986.77098744267,1293.50916830488,786.397736011463,0.263293616858383
9,"Black Diamond/Enumclaw/SE County",2019,3,"Renter",770.777484195518,739.061683517929,449.317599698939,0.582940743485656
9,"Black Diamond/Enumclaw/SE County",2019,4,"Owner",2413.79656800476,1144.63623043851,695.889416348829,0.288296630119103
9,"Black Diamond/Enumclaw/SE County",2019,4,"Renter",685.841425283542,699.323328671413,425.158395381065,0.61990772167968
9,"Black Diamond/Enumclaw/SE County",2019,5,"Owner",988.754628519484,716.265430411227,435.458461880729,0.440411047716424
9,"Black Diamond/Enumclaw/SE County",2019,5,"Renter",257.48604115815,412.7512684395,250.934953528043,0.974557503775192
9,"Black Diamond/Enumclaw/SE County",2019,6,"Owner",544.475956837542,527.325714419842,320.591270724297,0.588807029398277
9,"Black Diamond/Enumclaw/SE County",2019,6,"Renter",273.965572682437,409.264066083314,248.814885031341,0.908197634451503
9,"Black Diamond/Enumclaw/SE County",2019,7,"Owner",244.235780268727,315.953227751486,192.085923376091,0.786477407875058
9,"Black Diamond/Enumclaw/SE County",2019,7,"Renter",91.0706110583843,244.993595913282,148.945530410111,1.6354950151221
9,"Black Diamond/Enumclaw/SE County",2019,NA,"Owner",21644.2977847839,3350.80180506037,2037.14284976874,0.0941191472241184
10,"Bothell/Woodinville",2010,0,"Total",13816.0015310032,0,0,0
10,"Bothell/Woodinville",2010,1,"Owner",1936.98329459334,0,0,0
10,"Bothell/Woodinville",2010,1,"Renter",2069.03278031837,0,0,0
10,"Bothell/Woodinville",2010,2,"Owner",3213.74772316171,0,0,0
10,"Bothell/Woodinville",2010,2,"Renter",1360.29425900198,0,0,0
10,"Bothell/Woodinville",2010,3,"Owner",1600.37195990603,0,0,0
10,"Bothell/Woodinville",2010,3,"Renter",623.579974471362,0,0,0
10,"Bothell/Woodinville",2010,4,"Owner",1529.70207233294,0,0,0
10,"Bothell/Woodinville",2010,4,"Renter",392.210649115678,0,0,0
10,"Bothell/Woodinville",2010,5,"Owner",518.855139318495,0,0,0
10,"Bothell/Woodinville",2010,5,"Renter",186.586375595768,0,0,0
10,"Bothell/Woodinville",2010,6,"Owner",244.138554362752,0,0,0
10,"Bothell/Woodinville",2010,7,"Owner",140.498748824796,0,0,0
10,"Bothell/Woodinville",2010,NA,"Owner",13816.0015310032,0,0,0
10,"Bothell/Woodinville",2014,0,"Total",14241.9719293183,1099.68535802872,668.5612263669,0.0469430237389114
10,"Bothell/Woodinville",2014,1,"Owner",1924.422996643,813.846270486181,494.783400267988,0.257107403689884
10,"Bothell/Woodinville",2014,1,"Renter",2176.1959426764,924.016329286876,561.762040187991,0.258139457560566
10,"Bothell/Woodinville",2014,2,"Owner",3027.2468097676,912.214400488763,554.586976945442,0.183198467715296
10,"Bothell/Woodinville",2014,2,"Renter",1574.89419492227,823.850430449192,500.865497665038,0.318031204432598
10,"Bothell/Woodinville",2014,3,"Owner",1905.96655840938,903.164206644721,549.084849767831,0.288087347254439
10,"Bothell/Woodinville",2014,3,"Renter",689.228044338971,575.04134329916,349.600313290446,0.507234602773226
10,"Bothell/Woodinville",2014,4,"Owner",1500.85151964214,636.393740786462,386.899922497017,0.257786941235378
10,"Bothell/Woodinville",2014,4,"Renter",480.05775032255,396.773394818303,241.221096100613,0.502483494826481
10,"Bothell/Woodinville",2014,5,"Owner",469.729770303563,400.540471945293,243.511316376305,0.518407245550853
10,"Bothell/Woodinville",2014,5,"Renter",176.439313035957,266.85013087271,162.233360160614,0.919485331069909
10,"Bothell/Woodinville",2014,6,"Owner",172.282870301486,224.862326297861,136.706587512358,0.793500754155819
10,"Bothell/Woodinville",2014,6,"Renter",60.7910609108385,188.328888604419,114.495834473407,1.88343208290668
10,"Bothell/Woodinville",2014,7,"Owner",65.705864203072,156.749934201686,95.2971933996353,1.45036055084989
10,"Bothell/Woodinville",2014,7,"Renter",18.1592338410677,121.584804814014,73.9183127433389,4.0705634053883
10,"Bothell/Woodinville",2014,NA,"Owner",14241.9719293183,2377.86200706493,1445.63745253855,0.10150542773944
10,"Bothell/Woodinville",2019,0,"Total",15860.4172082246,1204.52284779349,732.297894509875,0.0461714143389706
10,"Bothell/Woodinville",2019,1,"Owner",2051.03144348941,920.035287502526,559.34173863707,0.272712415215569
10,"Bothell/Woodinville",2019,1,"Renter",2468.2830948826,979.714882814432,595.624356332672,0.241311200310677
