disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,dcc,damageCategory,projectSize,county,countyCode,state,stateCode,stateNumberCode,projectAmount,federalShareObligated,totalObligated,obligatedDate,hash,lastRefresh,id
1361,2001-03-01T05:00:00.000Z,Earthquake,871,BUILDING DAMAGE - FISHERMAN'S TERMINAL BUILDING C-10,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,26.56,2001-10-24T04:18:34.000Z,3d2377088a98d9e375b11f4adf76318755b6f2b0,2021-07-14T16:34:13.677Z,5ee7598a556129600dd5edab
1361,2001-03-01T05:00:00.000Z,Earthquake,877,EMERGENCY PROTECTIVE MEASURES - ACTIVATION OF EOC,033-63000-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,286738.04,215053.53,221508.15,2001-12-12T21:32:21.000Z,4a6cc866edf002875e1a0a0b35e7148705cb52af,2021-07-14T16:34:13.681Z,5ee7598a556129600dd5edb1
1361,2001-03-01T05:00:00.000Z,Earthquake,878,EMERGENCY WORK  - TRANSIT SHED #5,033-UP9A5-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,36487.17,27365.38,27868.9,2002-01-30T03:55:44.000Z,15cc91b01e8624ed1b3f4527ed42e3374228ac58,2021-07-14T16:34:13.682Z,5ee7598a556129600dd5edb3
1361,2001-03-01T05:00:00.000Z,Earthquake,883,BUILDING DAMAGE-- CEDAR HEIGHTS JR. HIGH SCHOOL,033-UA5P4-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,6929.67,5197.25,5362.52,2002-02-13T04:28:09.000Z,65c2590d9d042916615f66a5a7ad100561b3bf74,2021-07-14T16:34:13.684Z,5ee7598a556129600dd5edb5
1361,2001-03-01T05:00:00.000Z,Earthquake,880,BUILDING DAMAGE - RAINIER COLD STORAGE BLDG - TERMINAL 25,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,0,0,0.01,2002-02-20T04:12:17.000Z,b7f4bc35f684f21ba222c28e124d85a67f303b8b,2021-07-14T16:34:13.683Z,5ee7598a556129600dd5edb6
1361,2001-03-01T05:00:00.000Z,Earthquake,882,EMERGENCY PROTECTIVE MEASURES - HADDON HALL,033-U27Q4-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,5345.52,4009.14,4190.35,2001-12-20T05:50:13.000Z,3db017c148345197c3829f1c587344fd4088e63f,2021-07-14T16:34:13.684Z,5ee7598a556129600dd5edb7
1361,2001-03-01T05:00:00.000Z,Earthquake,881,BUILDING DAMAGE - AMERICAN AIRLINES-ADM. CLUB CONCOURSE C,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,6108.08,4581.06,4665.35,2002-01-12T03:26:28.000Z,b8454b51498d3a43a82a6bef385e4f0b36c359fd,2021-07-14T16:34:13.683Z,5ee7598a556129600dd5edb8
1361,2001-03-01T05:00:00.000Z,Earthquake,884,BUILDING DAMAGE - THUNDERBIRD TREATMENT CENTER,033-UASWF-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,61822.76,46367.07,48462.86,2001-11-09T20:24:01.000Z,168d29c2094a7f1a5b552a1201f62652b60c38af,2021-07-14T16:34:13.685Z,5ee7598a556129600dd5edb9
1361,2001-03-01T05:00:00.000Z,Earthquake,890,BUILDING DAMAGE - PARKING GARAGE (HELIPARKER),033-UAXDY-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,60948.93,45711.7,47777.87,2001-10-04T02:59:50.000Z,825c767e672277984dda61149814af8f73d24f25,2021-07-14T16:34:13.687Z,5ee7598a556129600dd5edbe
1361,2001-03-01T05:00:00.000Z,Earthquake,891,EMERGENCY PROTECTIVE MEASURES - SAFETY & SECURITY,033-63000-00,B - Protective Measures,B,Protective Measures,Large,King,33,Washington,WA,53,61404.49,46053.37,47517.87,2001-11-21T04:17:49.000Z,a088f3c194cb10f0615e6d9faf408af5b5d97594,2021-07-14T16:34:13.687Z,5ee7598a556129600dd5edbf
1361,2001-03-01T05:00:00.000Z,Earthquake,892,BUILDING DAMAGE - BUCK PAVILLION,033-056F1-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,563013,422259.75,430029.32,2002-02-20T04:12:17.000Z,c3297a9e22b2eee27a2f1f6c44c01b2605ab7fc5,2021-07-14T16:34:13.688Z,5ee7598a556129600dd5edc0
1361,2001-03-01T05:00:00.000Z,Earthquake,894,ROAD DAMAGE -  JACK PERRY PARK,033-UP9A5-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,1462.41,1096.81,1116.99,2001-12-20T05:50:13.000Z,c0a8fceb213941399065b882954f620e863e2239,2021-07-14T16:34:13.689Z,5ee7598a556129600dd5edc2
1361,2001-03-01T05:00:00.000Z,Earthquake,895,EMERGENCY PROTECTIVE MEASURES,033-UP9A5-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,7467,5600.25,5703.29,2001-12-20T05:50:13.000Z,bfe3ca6b74438da38ec4a4fa81cb1ea3ba50d421,2021-07-14T16:34:13.690Z,5ee7598a556129600dd5edc3
1361,2001-03-01T05:00:00.000Z,Earthquake,896,CRANE RAIL  -  PORT OF SEATTLE,033-UP9A5-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,3359,2519.25,2565.61,2001-12-20T05:50:13.000Z,16767ac580bba5ef222255cec27776bbc69c8670,2021-07-14T16:34:13.690Z,5ee7598a556129600dd5edc4
1361,2001-03-01T05:00:00.000Z,Earthquake,897,BUILDING DAMAGE - JONES STEVEDORING CO. WAREHOUSE W-3,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,24.8,2002-01-30T03:55:44.000Z,73b4e5d34df2f38a201491cdb8f5ff1fbf9287d4,2021-07-14T16:34:13.691Z,5ee7598a556129600dd5edc5
1361,2001-03-01T05:00:00.000Z,Earthquake,898,TERMINAL 5 PARK IRRIGATION AND ASPHALT WALKWAYS,033-UP9A5-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,3178.26,2383.7,2427.55,2001-12-20T05:50:13.000Z,ce32561721b1815b6cdebc631817f6ca30adac2d,2021-07-14T16:34:13.691Z,5ee7598b556129600dd5edc6
1361,2001-03-01T05:00:00.000Z,Earthquake,900,BUILDING DAMAGE - TRANSIT SHED,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1499,1124.25,1160,2001-10-24T04:18:34.000Z,39c11034177af5fd6b1ae8fdfa0251389596c9e0,2021-07-14T16:34:13.693Z,5ee7598b556129600dd5edc8
1361,2001-03-01T05:00:00.000Z,Earthquake,902,BUILDING DAMAGE - HARBOR FREIGHTLINES MODULAR,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,20.99,2001-12-20T05:50:13.000Z,9a49986b7fbd11e77491ea94ebf62bf53e58f352,2021-07-14T16:34:13.694Z,5ee7598b556129600dd5edca
1361,2001-03-01T05:00:00.000Z,Earthquake,905,BUILDING DAMAGE - BLDG W3 RAINIER COLD STORAGE,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,93.87,2001-10-04T02:59:50.000Z,85b628f298f007e719d696ecd6494c195babbd8d,2021-07-14T16:34:13.695Z,5ee7598b556129600dd5edcc
1361,2001-03-01T05:00:00.000Z,Earthquake,911,MUD REMOVAL - TERMINAL 34-BUILDING W1,033-UP9A5-00,A - Debris Removal,A,Debris Removal,Small,King,33,Washington,WA,53,35074.94,26306.21,26790.25,2001-11-20T23:27:43.000Z,5438f8420e4b3b6e50328c408a6f1348768d563b,2021-07-14T16:34:13.697Z,5ee7598b556129600dd5edd1
1361,2001-03-01T05:00:00.000Z,Earthquake,912,EMERGENCY PROTECTIVE MEASURES  -  BAYVIEW MANOR RETIREMENT RESIDENCE,033-0A79B-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,2561.67,1921.25,2008.09,2001-11-21T04:17:49.000Z,cb5ac23519d0d9a2122455dfc07425f1bd99f21e,2021-07-14T16:34:13.698Z,5ee7598b556129600dd5edd2
1361,2001-03-01T05:00:00.000Z,Earthquake,913,LIGHT POLE - ELECTRICAL CONDUIT DAMAGE ON TERMINAL DOCK 4,033-UP9A5-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,6084.42,4563.32,4647.28,2001-11-20T23:27:43.000Z,b488d10ab6a06ea9564871f828d546235bb8b903,2021-07-14T16:34:13.699Z,5ee7598b556129600dd5edd3
1361,2001-03-01T05:00:00.000Z,Earthquake,915,ROAD DAMAGE  -  CITY WIDE,033-49485-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,0,0,-0.01,2001-10-24T04:18:34.000Z,61edc81c196c1d00e76a740217b980affddec02b,2021-07-14T16:34:13.701Z,5ee7598b556129600dd5edd5
1361,2001-03-01T05:00:00.000Z,Earthquake,918,BUILDING DAMAGE - GARFIELD HIGH SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,39889.19,29916.89,31002.46,2002-01-26T02:31:57.000Z,b2382ac7a79e12fdbbb4a33b85270257ea9c0781,2021-07-14T16:34:13.703Z,5ee7598b556129600dd5edd8
1361,2001-03-01T05:00:00.000Z,Earthquake,920,BUILDING DAMAGE  -  JANE ADDAMS SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,4923.3,3692.48,3809.9,2002-01-30T03:55:44.000Z,aeee8be9ec1587f3459948dc669b76b4bd44b1fe,2021-07-14T16:34:13.704Z,5ee7598b556129600dd5edda
1361,2001-03-01T05:00:00.000Z,Earthquake,921,BUILDING DAMAGE  -  SEWARD ELEMENTARY SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2022.04,1516.53,1564.76,2002-01-26T02:31:57.000Z,d1ad1729b0b4dc7ebf58c4db8c8456e01a4de0fb,2021-07-14T16:34:13.704Z,5ee7598b556129600dd5eddb
1361,2001-03-01T05:00:00.000Z,Earthquake,922,BUILDING DAMAGE  -  VIEWRIDGE ELEMENTARY,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,4624.86,3468.65,3578.94,2001-10-04T02:59:50.000Z,39ade681cd963322a0bc6e84c77ead650a470d4e,2021-07-14T16:34:13.705Z,5ee7598b556129600dd5eddc
1361,2001-03-01T05:00:00.000Z,Earthquake,925,BUILDING DAMAGE - LINCOLN HIGH SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,111861.93,83896.45,86564.35,2002-01-17T05:51:14.000Z,10b594ccad5cbc2dfcfc46ca56aa0f32e0f65478,2021-07-14T16:34:13.705Z,5ee7598b556129600dd5edde
1361,2001-03-01T05:00:00.000Z,Earthquake,926,OTHER DAMAGE  -  BLYTH PARK PICNIC SHELTER,033-07380-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,600,450,470.34,2002-01-18T06:02:29.000Z,8c7bd163012d70b8a4007ac48470e738546b7cc5,2021-07-14T16:34:13.706Z,5ee7598b556129600dd5eddf
1361,2001-03-01T05:00:00.000Z,Earthquake,930,BUILDING DAMAGE - WOODINVILLE CITY HALL,033-79590-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,30338.08,22753.56,23782.02,2001-10-04T02:59:50.000Z,ab8a4a5f5d0d379bf6cbfaf66918b2ac2b80d26b,2021-07-14T16:34:13.708Z,5ee7598b556129600dd5ede3
1361,2001-03-01T05:00:00.000Z,Earthquake,959,BUILDING DAMAGE - RIDGECREST ELEMENTARY SCHOOL,033-076C0-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2938.64,2203.98,2303.6,2001-10-04T02:59:50.000Z,d3c04bea72d1f974af73c06fd7a76bf4d4cb3fac,2021-07-14T16:34:13.722Z,5ee7598b556129600dd5edff
1361,2001-03-01T05:00:00.000Z,Earthquake,961,BUILDING DAMAGE - TRANSPORTATION BUILDING,033-076C0-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7448.45,5586.34,5867.89,2001-09-15T00:31:15.000Z,da2c4b2b1563860eb9a317f643ad701b3c824e04,2021-07-14T16:34:13.723Z,5ee7598b556129600dd5ee01
1361,2001-03-01T05:00:00.000Z,Earthquake,962,BUILDING DAMAGE- VARIOUS SCHOOL SITES,033-076C0-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,4681.08,3510.81,3669.51,2001-10-04T02:59:50.000Z,25ec114fd8ec0e66190a04d393c02beebcb22f78,2021-07-14T16:34:13.724Z,5ee7598b556129600dd5ee02
1361,2001-03-01T05:00:00.000Z,Earthquake,963,UTILITY DAMAGE - SANITARY SEWER LINE REPAIR,033-03DC2-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,334391.3,250793.48,259232.03,2002-07-09T02:18:00.000Z,7e5d58d57f44a2db8fabc14b125c20b2332bcb75,2021-07-14T16:34:13.724Z,5ee7598b556129600dd5ee03
1361,2001-03-01T05:00:00.000Z,Earthquake,964,PORT OF SEATTLE - TERMINAL 30 PIER & PIER 28 APRON,033-UP9A5-00,G - Recreational or Other,G,Recreational or Other,Small,King,33,Washington,WA,53,0,0,-0.01,2001-12-20T05:50:13.000Z,4448d36b89246f190be47baf3b1a4d4819759fba,2021-07-14T16:34:13.725Z,5ee7598b556129600dd5ee04
1361,2001-03-01T05:00:00.000Z,Earthquake,968,BUILDING DAMAGE - FISHERMAN'S TERMINAL BUILDING I-8,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,7.14,2001-11-20T23:27:43.000Z,aefe774e130d8aca96c76a7b0757db7831a87b16,2021-07-14T16:34:13.729Z,5ee7598b556129600dd5ee08
1361,2001-03-01T05:00:00.000Z,Earthquake,972,BUILDING DAMAGE - FISHERMAN'S TERMINAL WEST WALL BUILDING C-3,033-UP9A5-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,32.93,2001-12-20T05:50:13.000Z,e9332f81736c621195bfb07cbb9c045c6f5750d6,2021-07-14T16:34:13.731Z,5ee7598b556129600dd5ee0c
1361,2001-03-01T05:00:00.000Z,Earthquake,976,"CCTV & PIPE REPAIR  -  TERMINALS 37, 42 AND 46",033-UP9A5-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,0,0,134.86,2002-01-30T03:55:44.000Z,0a8eb437acd282a8b84871d4ef5260f77d8845be,2021-07-14T16:34:13.733Z,5ee7598b556129600dd5ee10
1361,2001-03-01T05:00:00.000Z,Earthquake,989,BUILDING DAMAGE - PROVIDENCE MOUNT. ST. VINCENT,033-U48GW-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,6185.65,4639.24,4786.77,2001-11-09T20:24:01.000Z,11a7e7f4117b89cdb910c6e9edab100a3a148296,2021-07-14T16:34:13.738Z,5ee7598b556129600dd5ee1a
1361,2001-03-01T05:00:00.000Z,Earthquake,991,BOAT LAUNCH AT LAKE WASHINGTON,033-05210-00,G - Recreational or Other,G,Recreational or Other,Large,King,33,Washington,WA,53,527604.69,395703.52,408781.18,2002-01-17T05:51:14.000Z,078af3025360b3ab5d55eb19834e3e06ea4cf13a,2021-07-14T16:34:13.739Z,5ee7598b556129600dd5ee1c
1361,2001-03-01T05:00:00.000Z,Earthquake,994,DAMAGED ROAD - TWO LANE ACCESS - SE JONES RD. @ 19427,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Large,King,33,Washington,WA,53,67229.35,50422.01,51333.24,2001-11-21T04:17:49.000Z,8d6456a644c6955108a0ae162b41b491afe68ceb,2021-07-14T16:34:13.740Z,5ee7598b556129600dd5ee1e
1361,2001-03-01T05:00:00.000Z,Earthquake,996,BUILDING DAMAGE-BURTON ADVENTURE REC. CENTER/VASHON ELEM. SCHOOL,033-0038A-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,3195.74,2396.8,2505.14,2002-01-17T05:51:14.000Z,50ecdb3900a059087ae78a849d53e2dadf311b6f,2021-07-14T16:34:13.741Z,5ee7598b556129600dd5ee20
1361,2001-03-01T05:00:00.000Z,Earthquake,997,BUILDING DAMAGE  -  GATZERT ELEMENTARY SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7363,5522.25,5697.85,2001-11-21T04:17:49.000Z,2867097d857af794ee383d7e515572c373a7ca4a,2021-07-14T16:34:13.742Z,5ee7598b556129600dd5ee21
1361,2001-03-01T05:00:00.000Z,Earthquake,993,EMERGENCY PROTECTIVE MEASURES,033-17635-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,2525.8,1894.35,1979.98,2001-12-12T21:32:21.000Z,e08f4e63e9c54dd461bfbd1d9d0fe9c1f0a0de25,2021-07-14T16:34:13.740Z,5ee7598b556129600dd5ee22
1361,2001-03-01T05:00:00.000Z,Earthquake,999,BUILDING DAMAGE  -  SEATTLE COURTHOUSE/KENT REGIONAL JUSTICE CENTER,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,14359.39,10769.54,10967.7,2002-02-07T04:19:33.000Z,cdb05113013542fd2f403eae47ad04b8b08e416c,2021-07-14T16:34:13.742Z,5ee7598b556129600dd5ee24
1361,2001-03-01T05:00:00.000Z,Earthquake,1006,BUILDING DAMAGE-- WASHINGTON MIDDLE SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7399.75,5549.81,5726.3,2001-11-09T20:24:01.000Z,4750e503a73170d2a948b9a8096fc4475a008619,2021-07-14T16:34:13.746Z,5ee7598b556129600dd5ee28
1361,2001-03-01T05:00:00.000Z,Earthquake,1004,BUILDING DAMAGE - GREEN LAKE ELEMENTARY SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,48.76,2001-11-09T20:24:01.000Z,a0733aca075480f2db8e4f635962dfda150584d1,2021-07-14T16:34:13.745Z,5ee7598b556129600dd5ee2a
1361,2001-03-01T05:00:00.000Z,Earthquake,1007,BUILDING DAMAGE- DIMMIT MIDDLE SCHOOL & LINDBERGH HIGHSCHOOL,033-UR3HG-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,0,0,0,2001-11-09T20:24:01.000Z,1ba823ff0ca2c49189aaec41e648b3ed3d709f4b,2021-07-14T16:34:13.747Z,5ee7598b556129600dd5ee2b
1361,2001-03-01T05:00:00.000Z,Earthquake,1002,BUILDING DAMAGE  -  NEW KENT ELEMENTARY SCHOOL,033-UA5P4-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,8500.82,6375.62,6578.36,2001-11-21T04:17:49.000Z,2bbff5e1401d5ed5721763b5ee24d4a17fb59b99,2021-07-14T16:34:13.744Z,5ee7598b556129600dd5ee2c
1361,2001-03-01T05:00:00.000Z,Earthquake,1016,PAVEMENT DAMAGE - ATLANTIC BASE,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,7519,5639.25,5743.01,2001-11-09T20:24:01.000Z,d51fc59c73c1aa27223fcd906fed6d1b2ea244fb,2021-07-14T16:34:13.752Z,5ee7598b556129600dd5ee2e
1361,2001-03-01T05:00:00.000Z,Earthquake,1010,ROAD DAMAGE-- SAMMAMISH ROAD,033-33805-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,6220.14,4665.11,4875.97,2001-12-12T21:32:21.000Z,fb4d7cbfc3e92bd4e7cfc2a2fb08337724f63ee7,2021-07-14T16:34:13.749Z,5ee7598b556129600dd5ee30
1361,2001-03-01T05:00:00.000Z,Earthquake,1011,BUILDING DAMAGE  -  WEST SEATTLE HIGH SCHOOL,033-004AD-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,26308.32,19731.24,20358.69,2001-12-12T21:32:21.000Z,bf2fb47df8c7c2480bb0c3e3a0a09481f48f129c,2021-07-14T16:34:13.750Z,5ee7598b556129600dd5ee32
1361,2001-03-01T05:00:00.000Z,Earthquake,1012,ROAD DAMAGE-- GOLD BEACH DRIVE @ 257TH ST.,033-99033-00,C - Roads and Bridges,C,Roads and Bridges,Small,King,33,Washington,WA,53,21524.44,16143.33,16440.36,2001-11-09T20:24:01.000Z,7259872d12c647fac5a1646a8dba243d67e4333c,2021-07-14T16:34:13.750Z,5ee7598b556129600dd5ee34
1361,2001-03-01T05:00:00.000Z,Earthquake,1013,HEATING SYSTEM REPAIR - ATLANTIC BASE,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1227.04,920.28,937.21,2001-11-09T20:24:01.000Z,85786dd944b1fa7c6933d21785bf307edaab29ef,2021-07-14T16:34:13.751Z,5ee7598b556129600dd5ee36
1361,2001-03-01T05:00:00.000Z,Earthquake,1014,PROTECTIVE MEASUREA-- SALMON CREEK SEWER DISTRICT,033-U1YNI-00,B - Protective Measures,B,Protective Measures,Small,King,33,Washington,WA,53,16468.36,12351.27,12909.56,2002-01-30T03:55:44.000Z,376c7bd8eff5b7015305fa029d12819bc48fe5bc,2021-07-14T16:34:13.751Z,5ee7598b556129600dd5ee37
1361,2001-03-01T05:00:00.000Z,Earthquake,1015,BUILDING DAMAGE  -  BEACH PARK/SENIOR CENTER,033-17635-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,7678.53,5758.9,6019.2,2001-12-12T21:32:21.000Z,07dcb92c38d97d4a79140281d84a26b09a161cc1,2021-07-14T16:34:13.752Z,5ee7598b556129600dd5ee38
1361,2001-03-01T05:00:00.000Z,Earthquake,1009,BUILDING DAMAGE--- DOWNTOWN SEATTLE TRANSIT TUNNEL WALL,033-99033-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,2086,1564.5,1614.25,2001-10-04T02:59:50.000Z,5783d390d4bc08ce9eaf5fc242aebdfa8c40613c,2021-07-14T16:34:13.748Z,5ee7598b556129600dd5ee39
1361,2001-03-01T05:00:00.000Z,Earthquake,1022,BUILDING DAMAGE - HOSPITAL BUILDING,033-056F1-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,1070981.15,803235.87,818015.42,2002-02-01T19:17:47.000Z,6152aa37daed4c134e977a328b074b959ff6374c,2021-07-14T16:34:13.756Z,5ee7598b556129600dd5ee3c
1361,2001-03-01T05:00:00.000Z,Earthquake,1023,UTILITY DAMAGE - PUMP STATION # 73,033-63000-00,F - Public Utilities,F,Public Utilities,Large,King,33,Washington,WA,53,96067.71,72050.78,74342,2001-12-12T21:32:21.000Z,e343c400ca678ef2b9fa232e700c0e8d750f4dbf,2021-07-14T16:34:13.758Z,5ee7598b556129600dd5ee3d
1361,2001-03-01T05:00:00.000Z,Earthquake,1024,"UTILITY DAMAGE--EASTSIDE WATER RESERVOIR 32,000,000 WATER STORAGE TANK",033-63000-00,F - Public Utilities,F,Public Utilities,Small,King,33,Washington,WA,53,41819.55,31364.66,31941.77,2002-01-30T03:55:44.000Z,fd5628c87094475136d6a1815f58f463c9c492de,2021-07-14T16:34:13.758Z,5ee7598b556129600dd5ee3e
1361,2001-03-01T05:00:00.000Z,Earthquake,1028,BUILDING DAMAGE  -  HEALTH RESOURCES BUILDING,033-056F1-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,46888.87,35166.65,36284.95,2002-01-19T04:50:45.000Z,242b8b066e556379ba945935c19a4c7f8640c5f7,2021-07-14T16:34:13.759Z,5ee7598b556129600dd5ee3f
1361,2001-03-01T05:00:00.000Z,Earthquake,1031,BUILDING DAMAGE - LINDEMAN PAVILLION,033-056F1-00,E - Public Buildings,E,Public Buildings,Large,King,33,Washington,WA,53,120221.36,90166.02,94128.89,2001-12-20T05:41:13.000Z,77bd334f01718d63b54113a865b2783327a47547,2021-07-14T16:34:13.760Z,5ee7598b556129600dd5ee42
1361,2001-03-01T05:00:00.000Z,Earthquake,1032,"BUILDING DAMAGE--8"" HIGH PRESSURE WATER MAIN/HOSPITAL BLDG.",033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,5337.25,4002.94,4183.87,2001-10-12T22:16:28.000Z,ff5128d55f336a184d99490fee51e64dc3a3e287,2021-07-14T16:34:13.761Z,5ee7598b556129600dd5ee43
1361,2001-03-01T05:00:00.000Z,Earthquake,1033,BUILDING DAMAGE-- AMBULATORY SERVICES BUILDING,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,24454.01,18340.51,19169.5,2001-10-12T22:16:28.000Z,e045c27ba1895edbdd3293125815dc03d753d450,2021-07-14T16:34:13.761Z,5ee7598b556129600dd5ee44
1361,2001-03-01T05:00:00.000Z,Earthquake,1036,BUILDING DAMAGE  -  PROVIDENCE MT. ST. VINCENT/ST. JOSEPH RESIDENCE,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,24829,18621.75,19213.93,2002-01-26T02:31:57.000Z,7aa5c3eac9c184e776bd74af42824719cf57400f,2021-07-14T16:34:13.762Z,5ee7598b556129600dd5ee46
1361,2001-03-01T05:00:00.000Z,Earthquake,1038,BUILDING DAMAGE  -PROVIDENCE MT. ST. VINCENT/ST. JOSEPH RESIDENCE,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,12081,9060.75,9348.88,2002-01-26T02:31:57.000Z,8f2c1ef629c2ecd81123aaa3b19beb2ccbbc0014,2021-07-14T16:34:13.762Z,5ee7598b556129600dd5ee47
1361,2001-03-01T05:00:00.000Z,Earthquake,1039,BUILDING DAMAGE-- MENTAL HEALTH ST. PETER HOSPITAL,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,1763.66,1322.75,1382.54,2001-10-12T22:16:28.000Z,aac205c39071fe1e9f9b203968f1156142dbbf9c,2021-07-14T16:34:13.763Z,5ee7598b556129600dd5ee48
1361,2001-03-01T05:00:00.000Z,Earthquake,1040,BUILDING DAMAGE-- ST JOSEPH RESIDENCE,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,23684.94,17763.71,18566.63,2001-10-12T22:16:28.000Z,538522f644bf0595b3159337ba4ccb2064233328,2021-07-14T16:34:13.763Z,5ee7598b556129600dd5ee49
1361,2001-03-01T05:00:00.000Z,Earthquake,1042,BUILDING DAMAGE  -HOSPITAL BLDG.- EMERGENCY ENTRANCE,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,6292.45,4719.34,4932.65,2001-10-12T22:16:28.000Z,d2ef0a1c39fdf7860c05e991e5d0edac91d8ade7,2021-07-14T16:34:13.765Z,5ee7598b556129600dd5ee4b
1361,2001-03-01T05:00:00.000Z,Earthquake,1046,BUILDING DAMAGE  -  ST. PETER HOSPITAL-MAIN FACILITY,033-U48GW-00,E - Public Buildings,E,Public Buildings,Small,King,33,Washington,WA,53,41713.77,31285.33,32666.81,2001-10-12T22:16:28.000Z,16879b718915aa458aa642d15e35b4f417c37574,2021-07-14T16:34:13.767Z,5ee7598b556129600dd5ee4f
